method,0.5,1.0,2.0
ACF,37.190643835616434,44.658150684931506,142.0545753424658
Autoperiod,40.56673972602738,18.367438356164364,47.34680821917808
FFT,40.984547945205456,18.3938219178082,44.57567123287671
MWF,38.368109589041076,16.518082191780813,52.536397260273986
RobustPeriod,56.79221917808217,56.915041095890395,72.07283561643833
SuSS,43.09369863013695,29.49845205479451,36.57719178082193
