method,0.5,1.0,2.0
ACF,36.555206896551724,38.43717241379311,137.43444827586208
Autoperiod,43.287206896551716,17.148431034482748,54.827741379310346
FFT,44.08893103448275,17.73336206896551,51.615706896551714
MWF,41.3561724137931,15.113862068965512,54.8339827586207
RobustPeriod,62.36412068965516,57.38939655172413,60.844913793103416
SuSS,48.648724137931005,32.29443103448274,39.161189655172414
